"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"DCUN1D4",1390.97859210108,-0.506283832740425,0.15145478493237,-3.34280513465785,0.000829361175293112,0.0123351754690841,"Down"
"IMPA1",1442.88407342829,-0.580591764019754,0.173725429568298,-3.34200793437383,0.00083174683129643,0.0123509433848926,"Down"
"TEX29",10.3348892317714,0.797255359340711,0.238670304648619,3.34040449864287,0.000836564471305003,0.0124125919484395,"Up"
"DIAPH2",870.645752982908,-0.559261863515631,0.167468280120177,-3.33950920803808,0.000839265685730447,0.012442764772691,"Down"
"PDS5A",4429.07262185113,-0.514912749641316,0.154226149539749,-3.33868641068944,0.000841755309938998,0.0124697551319739,"Down"
"KRT84",3.88409561408056,2.28277216399933,0.684144356593425,3.33668200577724,0.000847848945657332,0.0125500500010088,"Up"
"MS4A4E",19.5465331214757,0.967113874602025,0.289900031975265,3.33602541542508,0.00084985393972012,0.0125697444608128,"Up"
"SLAMF9",157.912719413513,-1.57190474095986,0.471237171226209,-3.33569768460666,0.00085085635778706,0.0125745908673431,"Down"
"MSMB",21.8658137758232,2.12290036548137,0.636753406983608,3.33394425879534,0.000856238148941108,0.0126273696063446,"Up"
"TEPP",15.586320326133,1.34790289509835,0.404711114271351,3.33053095792819,0.000866805243766823,0.0127697885556036,"Up"
"SDCBP2",385.799711634652,1.03147449940487,0.309868940540792,3.32874439627512,0.00087238427220265,0.0128316916312301,"Up"
"CARD17",7.94438188291694,1.57815764006389,0.474164531386294,3.32829120611341,0.00087380476688331,0.0128424492394616,"Up"
"GRIA1",10.7185201263687,1.5435169706071,0.463991202323412,3.32660826946292,0.000879098610215288,0.0129100722616013,"Up"
"CDH23",71.2406454623231,0.735799362947688,0.221363897989797,3.32393569877234,0.000887566580549758,0.0130139188002559,"Up"
"C11orf87",4.44083988402218,1.51104279070851,0.454592759785883,3.32394821118625,0.000887526759720234,0.0130139188002559,"Up"
"KRT86",27.6065888366551,1.3250662478876,0.398702180625443,3.32344871003457,0.000889117712273616,0.013016180428854,"Up"
"NPAT",1020.1420431663,-0.581106843623882,0.174871886897883,-3.3230432514474,0.000890411074923859,0.0130248828824812,"Down"
"PTPRO",78.6115842747417,0.767074418123473,0.230978627667915,3.32097573644917,0.000897033353966914,0.0131114616349235,"Up"
"CMYA5",71.3145998368148,1.01992246111583,0.307207299834669,3.31998120378234,0.000900235090632281,0.013127371791098,"Up"
"SLC12A1",9.25709120182241,-1.16471503920937,0.350891364533262,-3.31930379865181,0.000902421947264953,0.013130962825044,"Down"
"PAK5",1.01639202077759,2.28914589512566,0.689657528280364,3.31925020935183,0.000902595158772339,0.013130962825044,"Up"
"CHRD",168.461996337479,0.926706230247494,0.27921268031263,3.31899765157469,0.000903411891712625,0.0131325928345994,"Up"
"CFAP97",2424.43977286887,-0.521523717532101,0.157157445438173,-3.31847922367302,0.000905090554165125,0.0131467401149036,"Down"
"SLC19A2",2054.5455344125,-0.620246645766337,0.187218428781306,-3.31295722223404,0.000923150983690298,0.0133882036825311,"Down"
"LYPLA1",2639.98193486056,-0.74483944809174,0.224864015597334,-3.31239947891675,0.000924993604112758,0.0133972432609472,"Down"
"OASL",680.897544446439,0.983593344422035,0.29694898013148,3.31233110814703,0.000925219715422609,0.0133972432609472,"Up"
"C12orf42",4.06916051460118,1.08310970633028,0.327014409682334,3.31211614614301,0.00092593095729234,0.0133972432609472,"Up"
"OTOF",23.0053213857741,1.02770859405192,0.3103483991414,3.31146736021564,0.000928080659503898,0.0134075280391586,"Up"
"RGS6",10.9463570815117,1.67045803307413,0.504497406349083,3.31113304459343,0.000929190193054119,0.0134100277745692,"Up"
"SYCE3",17.1847845762909,0.926590522044414,0.280035139736078,3.3088366085688,0.000936844930304014,0.0135027394595094,"Up"
"KCNK13",32.6497630422979,0.913306112911034,0.276057699146398,3.30838848449104,0.000938345463325141,0.0135139150344106,"Up"
"ANPEP",1236.12686641617,0.673765419074813,0.203798333220634,3.30603988966577,0.000946246157084972,0.0135879158823926,"Up"
"ELN",586.526138058514,1.16134971343929,0.351286063820473,3.30599426805843,0.000946400236925608,0.0135879158823926,"Up"
"TSPAN32",84.2908700383657,1.06104786362141,0.321431322259893,3.30100954742519,0.000963376042394133,0.0137957792935249,"Up"
"SYT15",12.7045331446132,0.853915817264662,0.258693796767138,3.30087473273783,0.000963839055600421,0.0137957792935249,"Up"
"MYEF2",1996.73914803082,-0.548491127470965,0.166223535453994,-3.29972001842526,0.000967813305624901,0.0138420328193597,"Down"
"SMIM24",8.87476359912321,1.01136267151121,0.306523517528616,3.29946191295678,0.000968703715577265,0.0138441429781426,"Up"
"TFEC",109.521660544668,0.875590361029194,0.265431583310214,3.2987421847455,0.000971190636461849,0.0138690488131058,"Up"
"FBXO39",6.33640392289633,1.33420929205461,0.404705592640035,3.29674043630359,0.000978138524396545,0.0139378143032095,"Up"
"SLC6A20",4.84437639483259,1.18252988334121,0.358837897517984,3.2954431277202,0.000982665915681208,0.0139900397285218,"Up"
"RPA4",4.39200680882562,-1.06761132000346,0.324067177514594,-3.294413609522,0.000986272563679029,0.014015150677687,"Down"
"PRRT2",111.427122469375,0.894644057030922,0.271646967931724,3.29340711528127,0.000989810398290561,0.0140488245106953,"Up"
"ABCG5",46.006000821912,-1.15309722259237,0.35015115094367,-3.29314131764161,0.000990746638136208,0.0140514112239775,"Down"
"KBTBD12",1.70665254003505,1.20786627524726,0.366865507334807,3.29239530862994,0.000993378745945792,0.0140780276117458,"Up"
"NAP1L3",98.7322210915334,1.10285874955332,0.335016091997727,3.29195753844803,0.000994926322196592,0.014089245395483,"Up"
"PANX2",202.831444317656,-1.1010610729341,0.334546270283105,-3.29120713855916,0.000997584279726956,0.0141161584183687,"Down"
"ABCG4",75.6155165600955,1.30795836224636,0.397468867346935,3.29071902153457,0.000999316744171817,0.0141299444949818,"Up"
"SLC24A5",1381.53921070645,-0.869332028430706,0.264236197803441,-3.2899808416006,0.00100194204408519,0.0141563244378859,"Down"
"IPO7",7071.16747813853,-0.524821333878408,0.159572125989966,-3.28892863100293,0.00100569521639052,0.0141878395553775,"Down"
"SOWAHA",17.0826727760387,1.58213682526905,0.481092828650299,3.28863107294225,0.00100675894638497,0.0141921026662861,"Up"
"SCGB3A1",5.78978891927961,1.25600128350717,0.382467085294469,3.28394607483714,0.00102364506844024,0.0144083455403718,"Up"
"TREML1",15.4514310762034,0.71684977602001,0.21832372961213,3.28342584332703,0.00102553622001622,0.0144240701858281,"Up"
"KLC3",244.60922673227,1.5307274828031,0.466407945252794,3.28194984322886,0.00103091940857878,0.0144888492445507,"Up"
"NFE2L3",836.730096544904,0.837997312307047,0.255559029040297,3.27907534886944,0.00104147824013943,0.0146152021711133,"Up"
"FGD1",1678.42871592648,-0.52666324331974,0.160629514934599,-3.27874515174982,0.00104269753448383,0.0146213026731684,"Down"
"TSHR",11.6096755372795,1.14686566796731,0.349895139099522,3.27774107099299,0.00104641334876028,0.0146623753139073,"Up"
"DCN",4976.34514214863,0.79942757228918,0.24396562088998,3.2768042045141,0.00104989146837123,0.0146780025540631,"Up"
"PLAC9",145.312484396904,0.845349619842324,0.258095880575024,3.27533170215243,0.00105537976219652,0.0147436711006704,"Up"
"SCD",42662.314658106,-0.781876832922824,0.238769304260979,-3.27461201657738,0.00105807181205539,0.0147481124079763,"Down"
"JADE3",715.875940993612,-0.519955536480887,0.158781199154908,-3.27466689537731,0.00105786630933737,0.0147481124079763,"Down"
"GDF7",30.4471860853452,1.126286868402,0.343913555786623,3.27491269085303,0.00105694634063813,0.0147481124079763,"Up"
"C11orf91",9.26312322068472,0.923156041525824,0.281977577673419,3.27386329488583,0.00106087921574512,0.0147761921260285,"Up"
"ISG20",2212.19447072214,-1.16287387564937,0.355258004054684,-3.27332209936747,0.00106291276935207,0.0147934595740442,"Down"
"IL18R1",47.6399530984029,0.901564637355669,0.275515240743745,3.27228589940042,0.0010668163782949,0.0148345673725425,"Up"
"SH2D1B",18.2607773318891,1.06196189556988,0.32486086940825,3.26897449207809,0.00107938031683759,0.0149890697351605,"Up"
"NECAB2",197.107064050508,-1.47341738959861,0.450901896181252,-3.26771167315369,0.00108420757085941,0.0150448937382994,"Down"
"IL11",95.9529442461202,1.20852035460001,0.369978710852984,3.26645917494489,0.00108901508960891,0.0150915738065485,"Up"
"NR1H3",1098.29322520717,0.512912069325467,0.157101123757719,3.26485296258274,0.001095209138797,0.01514713393687,"Up"
"FKBP1C",59.050727499186,-0.617514433177573,0.189132228487167,-3.26498787708977,0.00109468761622505,0.01514713393687,"Down"
"FKBP14",1556.24546095616,-0.530142595845214,0.162401296050016,-3.264398799391,0.00109696643125005,0.0151542375187369,"Down"
"TRPM1",5479.72113467499,-1.1693299983646,0.358482228386206,-3.26189112254915,0.00110671641579328,0.0152662969094919,"Down"
"GPR84",91.6490240892065,0.889451691706015,0.27267544305268,3.26194277617503,0.00110651477795083,0.0152662969094919,"Up"
"IGFL1",536.477809616253,2.53977601843758,0.778749677615938,3.26135097251385,0.00110882701054328,0.0152840977577548,"Up"
"ARL4C",1541.10532061042,0.608574693361592,0.186623982747107,3.26096723691869,0.00111032868849065,0.015293485172736,"Up"
"EIF3E",14053.5948089332,-0.555402920813062,0.170333557822684,-3.26067821228294,0.00111146097402809,0.0152977745287942,"Down"
"SMIM22",2.9385337306076,1.35340578603862,0.415255009645635,3.25921603496986,0.00111720559420065,0.0153654933236335,"Up"
"NAALADL1",233.183058097166,1.00307953658345,0.307908632437113,3.2577181375008,0.00112311900853976,0.015435432037719,"Up"
"CDK1",1314.768335576,-0.555154889643992,0.170448779851067,-3.25701885416293,0.00112588954256888,0.0154507198198185,"Down"
"DCAF12L2",1.73598548004986,2.14226055132321,0.657730226182788,3.25705048368548,0.00112576409129192,0.0154507198198185,"Up"
"SLC52A1",19.0862628165528,0.997470499680268,0.306280964533637,3.25671724718211,0.00112708644715892,0.0154557638184354,"Up"
"USO1",3446.85882736563,-0.555956469196394,0.17085114555631,-3.25404004395837,0.0011377624063167,0.0155258605607819,"Down"
"KCNK6",951.208893999925,1.0173151766542,0.312621318042348,3.25414524839406,0.00113734112116702,0.0155258605607819,"Up"
"MYOC",26.3549615268029,-2.60384354749915,0.800120738532195,-3.25431328311255,0.00113666853482265,0.0155258605607819,"Down"
"C16orf89",123.740360270672,-1.31334455620932,0.403532152018686,-3.25462184274353,0.00113543443200297,0.0155258605607819,"Down"
"DCDC2",106.181438329989,-1.08052313057593,0.332014601070214,-3.25444461506505,0.00113614311328585,0.0155258605607819,"Down"
"LCE2A",309.227338490502,1.52330157214849,0.468135860615017,3.253973259274,0.00113802991661451,0.0155258605607819,"Up"
"PPP4R3C",19.6813532085569,3.33086890990703,1.02334984214806,3.25486825005552,0.0011344498007599,0.0155258605607819,"Up"
"SLC16A6",2599.32436090408,-1.49371539374943,0.459090055008168,-3.25364354434307,0.0011393514630176,0.0155260322500027,"Down"
"RIMS1",1.06942102667854,1.99583052423033,0.613437423326339,3.25351934580062,0.00113984963693939,0.0155260322500027,"Up"
"CPA6",2.35713862100384,1.20894527201146,0.371600486212304,3.25334685197575,0.00114054186253776,0.0155260322500027,"Up"
"STAT1",18549.5592074704,0.731844730299262,0.225065427377095,3.25169768999245,0.00114717967008438,0.0155539946346818,"Up"
"GBP2",4669.46704867418,0.907711267742289,0.279120938230135,3.25203574299353,0.00114581611842062,0.0155539946346818,"Up"
"PDE10A",1405.08462487128,-0.822861582280632,0.253090157729994,-3.25125872005853,0.00114895251293497,0.0155539946346818,"Down"
"P2RY13",77.2302979838499,0.854733990988306,0.262856869846568,3.25170877781213,0.00114713492309593,0.0155539946346818,"Up"
"RAB24",201.00986073235,0.549761089561489,0.169095892374549,3.25117944523315,0.00114927294547955,0.0155539946346818,"Up"
"FAM155B",132.838917525712,-1.52282447487039,0.46831238949354,-3.2517279257063,0.0011470576519547,0.0155539946346818,"Down"
"ADARB2",36.8173900663164,1.25161664449351,0.385130642650556,3.24984954684364,0.00115466078744482,0.0156155721587965,"Up"
"AOC2",73.1203354830427,0.835681835737013,0.257253019189758,3.24848213004097,0.00116022496264947,0.015679443367611,"Up"
"ITGB7",148.832398067298,0.835837198931117,0.257332810193014,3.24807861968395,0.00116187162129373,0.0156903185032101,"Up"
"ONECUT2",175.061229632313,-1.31033040754358,0.40367700026209,-3.2459872786729,0.0011704406952579,0.015783164107689,"Down"
"FGR",352.54926260067,0.794109228027582,0.244727104262963,3.24487649383658,0.00117501574319847,0.0158334008606266,"Up"
"NPR3",62.6237799270422,1.22918783157427,0.378922885470565,3.24389969227592,0.00117905259647854,0.0158763180548945,"Up"
"XIRP1",125.914143925937,1.33318520129102,0.411086580155746,3.24307643607808,0.00118246483643614,0.0158834677004484,"Up"
"FCRL4",1.30199915045944,2.79260392171332,0.861162820141995,3.24282917979768,0.00118349144692229,0.0158834677004484,"Up"
"SIRPD",0.946192764069261,1.77064869978299,0.54606859158492,3.24253899064918,0.00118469736550887,0.0158834677004484,"Up"
"RBAK",991.044822354904,-0.531288144283267,0.163860290866518,-3.24232394238857,0.00118559175871648,0.0158840316430196,"Down"
"DSCC1",383.027134397987,-0.520711458344009,0.160623818636396,-3.24180724107141,0.00118774328843703,0.0158933655015301,"Down"
"JPH3",14.7963565774408,-1.35222830642421,0.417129492337772,-3.24174706239482,0.00118799410515301,0.0158933655015301,"Down"
"GLS",4320.03982224394,-0.508109898773653,0.156830996427383,-3.23985634439886,0.00119589933186949,0.0159876470220372,"Down"
"ZNF695",19.1248377118202,-1.04508124125331,0.322624942098323,-3.23930702460943,0.00119820517129894,0.016006990374428,"Down"
"NCF2",488.304508184175,0.683314636299578,0.210972169043673,3.23888520176387,0.00119997861337011,0.0160191987383706,"Up"
"KRT81",18.3105391238803,1.2997189927894,0.40184339246323,3.23439184808377,0.00121902079820391,0.0162501227434392,"Up"
"OR2W3",21.4216642434588,1.69555928696445,0.524329855755137,3.23376452504792,0.00122170139528379,0.0162742152984336,"Up"
"TGM5",158.669142586887,1.78591815007313,0.552373654158233,3.23317040309373,0.00122424514046078,0.0162964517411622,"Up"
"ADCY6",2569.48882474914,-0.515679226241131,0.159524454294883,-3.23260297940208,0.00122667914259448,0.016305558132233,"Down"
"TSPAN11",557.949453306325,0.853228190654875,0.263936261968394,3.23270544294155,0.00122623928794565,0.016305558132233,"Up"
"CRLF1",149.214792097302,1.1932123653098,0.369301023404168,3.23100205439704,0.00123357053235197,0.0163854742985826,"Up"
"TNFSF13B",536.56188523859,1.02126792934827,0.316447922310396,3.22728593663045,0.00124970508970463,0.0165879658488145,"Up"
"LRP12",1534.42719387357,-0.652624950809431,0.202313771124981,-3.22580587164413,0.0012561852908188,0.0166246075686496,"Down"
"PNMA8B",59.3976952227797,0.953884110169424,0.295653060149496,3.22636305434178,0.00125374213278895,0.0166246075686496,"Up"
"SLC38A6",681.987186231059,-0.556372409811452,0.172541205426834,-3.22457704195987,0.00126158906045928,0.0166744494544108,"Down"
"PIK3AP1",529.287100661179,0.753133598760332,0.233591011671681,3.22415487381374,0.00126345048948693,0.0166872170957324,"Up"
"CASTOR1",8.08454950293682,0.856562102342885,0.265743525650938,3.22326611812927,0.00126737749293124,0.0167272287239849,"Up"
"CH25H",73.35428713184,0.785460872588334,0.243880885980265,3.22067418047635,0.00127889451885227,0.0168672882189178,"Up"
"MYBPHL",17.2436373722973,0.767566448364527,0.238402841990513,3.21961953958197,0.00128360830663499,0.0169174854331327,"Up"
"SMCO2",4.94408491372242,1.2788422997262,0.397308809356157,3.2187615014089,0.00128745519159775,0.0169349227059258,"Up"
"ADGRD2",5.10570175798679,1.74977426410326,0.543624857085726,3.21871643891245,0.00128765751632845,0.0169349227059258,"Up"
"RASGEF1A",221.413442231737,1.24618667427356,0.38721143221673,3.21836229663811,0.00128924859087371,0.0169438905074207,"Up"
"NEDD4L",7181.08788677769,-0.705234060171171,0.219344166756415,-3.21519405143035,0.00130356368906462,0.0170958570791051,"Down"
"RASA4",18.5718065128152,0.59106798161424,0.183859920531149,3.21477339871962,0.00130547531875265,0.0171008441664453,"Up"
"CCL26",9.16169369788232,1.10102840056118,0.34249732369223,3.21470658132957,0.00130577920416676,0.0171008441664453,"Up"
"APOBEC3D",20.1756038765047,0.827769142545356,0.257545440111988,3.21407027119339,0.00130867641475319,0.0171267511694806,"Up"
"DLGAP2",11.6952491762633,1.32719788968499,0.412962612606673,3.21384515006708,0.0013097028431298,0.0171281559189944,"Up"
"UTS2R",2.54964235908558,1.34491984731937,0.418639282681141,3.21259829872138,0.00131540126376757,0.0171906156743145,"Up"
"PKP3",3365.07405750656,1.75173553191204,0.545326899050033,3.21226687141893,0.00131691981329349,0.0171984005890242,"Up"
"PEAK3",30.7465339948695,0.762506895753856,0.23741415453852,3.21171624007002,0.00131944629932,0.0172083120156468,"Up"
"SS18L1",1708.34168357671,-0.703189944322936,0.219005284233773,-3.21083551377842,0.00132349667431386,0.0172410915106753,"Down"
"CFAP221",2.38830920435323,1.29040113187609,0.401900187471152,3.21075026114217,0.00132388935135096,0.0172410915106753,"Up"
"AKR1C1",190.139287522363,1.10692263812522,0.344848887440433,3.20987736495574,0.00132791613593112,0.0172693964474615,"Up"
"F2",3.46708262228774,-2.20888010544608,0.688356979043767,-3.20891655448101,0.00133236154438489,0.0173151253425083,"Down"
