"","V1","V2","V3","V4","V5","V6","V7"
"466","chr17",17811419,17811430,"FOXA2",344,"+",NA
"467","chr17",17811419,17811430,"FOXA3",309,"+",NA
"468","chr17",17811419,17811430,"FOXP1",300,"+",NA
"469","chr17",17811419,17811431,"Foxd3",315,"-",NA
"470","chr17",17811420,17811430,"GSX1",242,"+",NA
"471","chr17",17811420,17811430,"MNX1",241,"+",NA
"472","chr17",17811420,17811431,"HOXA10",282,"+",NA
"473","chr17",17811420,17811431,"HOXC11",282,"+",NA
"474","chr17",17811420,17811432,"CDX2",445,"+",NA
"475","chr17",17811420,17811432,"Hoxa11",295,"+",NA
"476","chr17",17811420,17811432,"ZNF384",335,"+",NA
"477","chr17",17811420,17811434,"HOXB13",402,"+",NA
"478","chr17",17811421,17811428,"FOXI1",331,"+",NA
"479","chr17",17811421,17811428,"FOXL1",321,"+",NA
"480","chr17",17811421,17811428,"FOXO4",331,"+",NA
"481","chr17",17811421,17811428,"FOXO6",326,"+",NA
"482","chr17",17811421,17811429,"Foxj2",336,"+",NA
"483","chr17",17811421,17811429,"GSX2",207,"+",NA
"484","chr17",17811421,17811429,"HOXA2",224,"+",NA
"485","chr17",17811421,17811429,"HOXA4",205,"+",NA
"486","chr17",17811421,17811429,"HOXA5",218,"+",NA
"487","chr17",17811421,17811429,"HOXB2",207,"+",NA
"488","chr17",17811421,17811429,"HOXB4",252,"+",NA
"489","chr17",17811421,17811429,"HOXB6",193,"-",NA
"490","chr17",17811421,17811429,"HOXB8",226,"+",NA
"491","chr17",17811421,17811429,"HOXC4",238,"+",NA
"492","chr17",17811421,17811429,"HOXD4",242,"+",NA
"493","chr17",17811421,17811429,"HOXD8",230,"+",NA
"494","chr17",17811421,17811429,"NKX6-1",227,"+",NA
"495","chr17",17811421,17811429,"NKX6-2",236,"+",NA
"496","chr17",17811421,17811429,"Nobox",253,"-",NA
"497","chr17",17811421,17811429,"PDX1",220,"+",NA
"498","chr17",17811421,17811429,"SOX18",216,"+",NA
"499","chr17",17811421,17811429,"VAX1",223,"-",NA
"500","chr17",17811421,17811429,"VAX2",215,"-",NA
"501","chr17",17811421,17811430,"NKX6-3",273,"+",NA
"502","chr17",17811421,17811430,"Sox17",272,"-",NA
"503","chr17",17811421,17811431,"ALX3",246,"+",NA
"504","chr17",17811421,17811431,"BARHL2",249,"-",NA
"505","chr17",17811421,17811431,"ESX1",277,"+",NA
"506","chr17",17811421,17811431,"GBX1",244,"+",NA
"507","chr17",17811421,17811431,"GBX2",256,"+",NA
"508","chr17",17811421,17811431,"GSX1",212,"+",NA
"509","chr17",17811421,17811431,"HESX1",284,"-",NA
"510","chr17",17811421,17811431,"HOXA6",293,"+",NA
"511","chr17",17811421,17811431,"HOXB3",217,"+",NA
"512","chr17",17811421,17811431,"HOXB7",289,"+",NA
"513","chr17",17811421,17811431,"HOXB9",279,"+",NA
"514","chr17",17811421,17811431,"HOXC10",287,"+",NA
"515","chr17",17811421,17811431,"HOXC9",282,"+",NA
"516","chr17",17811421,17811431,"HOXD11",288,"+",NA
"517","chr17",17811421,17811431,"HOXD9",298,"+",NA
"518","chr17",17811421,17811431,"LBX2",263,"+",NA
"519","chr17",17811421,17811431,"MIXL1",255,"+",NA
"520","chr17",17811421,17811431,"MNX1",315,"+",NA
"521","chr17",17811421,17811431,"NOTO",216,"-",NA
"522","chr17",17811421,17811431,"NOTO",236,"+",NA
"523","chr17",17811421,17811431,"RAX",294,"+",NA
"524","chr17",17811421,17811432,"CDX1",292,"+",NA
"525","chr17",17811421,17811432,"CDX4",326,"+",NA
"526","chr17",17811421,17811432,"FOXH1",283,"+",NA
"527","chr17",17811421,17811432,"HOXA10",361,"+",NA
"528","chr17",17811422,17811430,"BARHL1",230,"-",NA
"529","chr17",17811422,17811430,"BSX",217,"+",NA
"530","chr17",17811422,17811430,"DLX6",226,"+",NA
"531","chr17",17811422,17811430,"Dlx2",231,"+",NA
"532","chr17",17811422,17811430,"Dlx3",233,"+",NA
"533","chr17",17811422,17811430,"Dlx4",228,"+",NA
"534","chr17",17811422,17811430,"Dux",281,"+",NA
"535","chr17",17811422,17811430,"EN1",241,"+",NA
"536","chr17",17811422,17811430,"HOXA7",232,"+",NA
"537","chr17",17811422,17811430,"HOXB6",237,"-",NA
"538","chr17",17811422,17811430,"HOXB8",267,"+",NA
"539","chr17",17811422,17811430,"HOXC8",238,"-",NA
"540","chr17",17811422,17811430,"HOXC8",239,"+",NA
"541","chr17",17811422,17811430,"HOXD8",260,"+",NA
"542","chr17",17811422,17811430,"ISL2",228,"+",NA
"543","chr17",17811422,17811430,"ISX",238,"+",NA
"544","chr17",17811422,17811430,"LHX1",220,"+",NA
"545","chr17",17811422,17811430,"Lhx4",247,"-",NA
"546","chr17",17811422,17811430,"MSX1",238,"+",NA
"547","chr17",17811422,17811430,"MSX2",251,"+",NA
"548","chr17",17811422,17811430,"Msx3",257,"+",NA
"549","chr17",17811422,17811430,"NKX6-1",240,"-",NA
"550","chr17",17811422,17811430,"NKX6-1",245,"+",NA
"551","chr17",17811422,17811430,"NKX6-2",279,"+",NA
"552","chr17",17811422,17811430,"PRRX1",282,"+",NA
"553","chr17",17811422,17811430,"RAX2",264,"+",NA
"554","chr17",17811422,17811430,"SHOX",271,"-",NA
"555","chr17",17811422,17811430,"Shox2",281,"+",NA
"556","chr17",17811422,17811430,"TLX2",244,"+",NA
"557","chr17",17811422,17811430,"UNCX",294,"+",NA
"558","chr17",17811422,17811430,"VAX1",221,"+",NA
"559","chr17",17811422,17811430,"VAX2",225,"+",NA
"560","chr17",17811422,17811432,"HOXD9",331,"+",NA
"561","chr17",17811422,17811432,"SOX15",263,"-",NA
"562","chr17",17811422,17811433,"FOXC1",277,"+",NA
"563","chr17",17811422,17811433,"SOX10",310,"+",NA
"564","chr17",17811422,17811434,"FOXC2",267,"+",NA
"565","chr17",17811423,17811433,"SOX4",252,"+",NA
"566","chr17",17811423,17811434,"FOXP1",277,"+",NA
"567","chr17",17811424,17811430,"Arid3a",228,"+",NA
"568","chr17",17811424,17811433,"NKX6-3",227,"-",NA
"569","chr17",17811425,17811432,"FOXI1",260,"+",NA
"570","chr17",17811425,17811432,"FOXL1",257,"+",NA
"571","chr17",17811425,17811432,"FOXO4",255,"+",NA
"572","chr17",17811425,17811432,"FOXO6",269,"+",NA
"573","chr17",17811425,17811432,"FOXP3",310,"+",NA
"574","chr17",17811425,17811433,"FOXG1",288,"+",NA
"575","chr17",17811425,17811433,"Foxj2",265,"+",NA
"576","chr17",17811425,17811433,"HOXA4",187,"-",NA
"577","chr17",17811425,17811433,"HOXA7",210,"-",NA
"578","chr17",17811425,17811433,"HOXB4",227,"-",NA
"579","chr17",17811425,17811433,"HOXC4",214,"-",NA
"580","chr17",17811425,17811433,"HOXD4",226,"-",NA
"581","chr17",17811425,17811433,"NKX6-1",211,"-",NA
"582","chr17",17811426,17811438,"DMRTA2",313,"+",NA
"583","chr17",17811426,17811438,"DMRTC2",321,"+",NA
"584","chr17",17811427,17811438,"DMRT3",350,"-",NA
"585","chr17",17811427,17811438,"GATA2",269,"-",NA
"586","chr17",17811428,17811436,"RHOXF1",192,"-",NA
"587","chr17",17811429,17811437,"GATA3",254,"+",NA
"588","chr17",17811430,17811441,"SOX10",267,"+",NA
"589","chr17",17811431,17811441,"HOXA9",199,"-",NA
"590","chr17",17811432,17811440,"SOX18",271,"+",NA
"591","chr17",17811433,17811441,"GSX2",207,"-",NA
"592","chr17",17811433,17811441,"HOXA4",232,"-",NA
"593","chr17",17811433,17811441,"HOXC4",242,"-",NA
"594","chr17",17811433,17811441,"HOXD4",215,"-",NA
"595","chr17",17811434,17811441,"Sox5",241,"-",NA
"596","chr17",17811434,17811446,"MSGN1",250,"-",NA
"597","chr17",17811434,17811446,"MSGN1",260,"+",NA
"598","chr17",17811435,17811445,"MYF6",346,"-",NA
"599","chr17",17811435,17811445,"MYF6",375,"+",NA
"600","chr17",17811435,17811446,"SOX13",329,"-",NA
"601","chr17",17811435,17811446,"SOX2",316,"-",NA
"602","chr17",17811436,17811444,"Dux",244,"-",NA
"603","chr17",17811436,17811444,"HOXA1",205,"+",NA
"604","chr17",17811436,17811444,"HOXA1",205,"-",NA
"605","chr17",17811436,17811444,"HOXA4",186,"+",NA
"606","chr17",17811436,17811444,"HOXB6",187,"-",NA
"607","chr17",17811436,17811444,"Lhx8",222,"+",NA
"608","chr17",17811436,17811444,"Lhx8",225,"-",NA
"609","chr17",17811436,17811445,"NKX6-3",237,"+",NA
"610","chr17",17811436,17811445,"Sox17",267,"+",NA
"611","chr17",17811436,17811446,"SOX4",274,"-",NA
"612","chr17",17811436,17811448,"BARX2",245,"-",NA
"613","chr17",17811437,17811445,"SOX18",180,"-",NA
"614","chr17",17811437,17811446,"SOX9",413,"+",NA
"615","chr17",17811437,17811447,"SOX15",354,"+",NA
"616","chr17",17811437,17811447,"SOX8",386,"-",NA
"617","chr17",17811437,17811447,"Sox3",312,"+",NA
"618","chr17",17811437,17811447,"Sox6",371,"+",NA
"619","chr17",17811438,17811448,"SOX14",334,"-",NA
"620","chr17",17811438,17811449,"SOX12",340,"-",NA
"621","chr17",17811438,17811451,"HSF1",388,"-",NA
"622","chr17",17811438,17811451,"HSF2",374,"-",NA
"623","chr17",17811438,17811451,"HSF4",327,"-",NA
"624","chr17",17811438,17811453,"Pou5f1::Sox2",407,"+",NA
"625","chr17",17811438,17811453,"ZBTB26",336,"-",NA
"626","chr17",17811439,17811446,"Sox5",391,"+",NA
"627","chr17",17811439,17811448,"SRY",421,"-",NA
"628","chr17",17811439,17811449,"BARHL2",232,"-",NA
"629","chr17",17811440,17811448,"BARHL1",200,"-",NA
"630","chr17",17811441,17811452,"STAT3",264,"+",NA
"631","chr17",17811442,17811453,"STAT3",361,"+",NA
"632","chr17",17811443,17811452,"THAP1",244,"-",NA
"633","chr17",17811443,17811453,"NFIA",278,"-",NA
"634","chr17",17811443,17811454,"Stat5a::Stat5b",256,"-",NA
"635","chr17",17811444,17811453,"NFIX",260,"-",NA
"636","chr17",17811444,17811454,"NFAT5",448,"-",NA
"637","chr17",17811444,17811454,"NFATC1",459,"-",NA
"638","chr17",17811444,17811454,"NFATC3",437,"-",NA
"639","chr17",17811444,17811454,"NFATC4",394,"+",NA
"640","chr17",17811444,17811454,"RBPJ",241,"+",NA
"641","chr17",17811446,17811453,"NFATC2",421,"-",NA
"642","chr17",17811446,17811461,"Prdm15",403,"+",NA
"643","chr17",17811447,17811457,"REL",294,"-",NA
"644","chr17",17811447,17811460,"Ptf1a",305,"-",NA
"645","chr17",17811448,17811458,"BARHL2",195,"+",NA
"646","chr17",17811448,17811458,"GSC2",230,"+",NA
"647","chr17",17811448,17811461,"TWIST1",301,"-",NA
"648","chr17",17811449,17811457,"OTX1",238,"+",NA
"649","chr17",17811449,17811457,"RHOXF1",238,"+",NA
"650","chr17",17811449,17811459,"BHLHA15(var.2)",256,"+",NA
"651","chr17",17811449,17811459,"HAND2",259,"-",NA
"652","chr17",17811449,17811459,"OLIG3",259,"+",NA
"653","chr17",17811450,17811458,"Bhlha15",247,"-",NA
"654","chr17",17811451,17811463,"ZNF317",330,"-",NA
"655","chr17",17811455,17811470,"ZIC4",316,"+",NA
"656","chr17",17811456,17811465,"NFIX",197,"+",NA
"657","chr17",17811457,17811466,"THAP1",231,"+",NA
"658","chr17",17811457,17811467,"HIF1A",273,"-",NA
"659","chr17",17811457,17811468,"TCF3",280,"-",NA
"660","chr17",17811457,17811469,"MYC",332,"-",NA
"661","chr17",17811458,17811468,"MAX",275,"-",NA
"662","chr17",17811458,17811468,"MNT",264,"+",NA
"663","chr17",17811458,17811468,"MNT",331,"-",NA
"664","chr17",17811458,17811468,"Npas2",256,"-",NA
"665","chr17",17811458,17811468,"Npas2",276,"+",NA
"666","chr17",17811459,17811467,"ARNT::HIF1A",240,"-",NA
"667","chr17",17811459,17811467,"ARNT::HIF1A",261,"+",NA
"668","chr17",17811459,17811467,"Mlxip",287,"+",NA
"669","chr17",17811460,17811466,"Ahr::Arnt",216,"+",NA
"670","chr17",17811460,17811466,"Arnt",233,"-",NA
"671","chr17",17811460,17811466,"Arnt",276,"+",NA
"672","chr17",17811461,17811469,"SOX18",205,"-",NA
"673","chr17",17811462,17811472,"REL",321,"+",NA
"674","chr17",17811462,17811473,"FOXH1",362,"-",NA
"675","chr17",17811463,17811469,"ZNF354C",361,"-",NA
"676","chr17",17811464,17811472,"RHOXF1",231,"-",NA
"677","chr17",17811465,17811473,"TEAD3",311,"+",NA
"678","chr17",17811465,17811475,"HOXA9",201,"-",NA
"679","chr17",17811465,17811475,"NFATC1",269,"+",NA
"680","chr17",17811465,17811475,"NFATC4",260,"-",NA
"681","chr17",17811466,17811476,"RBPJ",282,"-",NA
"682","chr17",17811471,17811481,"TFCP2",274,"-",NA
"683","chr17",17811471,17811481,"TFCP2",279,"+",NA
"684","chr17",17811473,17811483,"HAND2",277,"+",NA
"685","chr17",17811473,17811483,"OLIG3",265,"+",NA
"686","chr17",17811474,17811482,"Bhlha15",238,"+",NA
"687","chr17",17811475,17811483,"RHOXF1",215,"-",NA
"688","chr17",17811475,17811483,"VDR",240,"+",NA
"689","chr17",17811476,17811487,"DUX4",269,"-",NA
"690","chr17",17811477,17811490,"NEUROG2(var.2)",281,"+",NA
"691","chr17",17811478,17811489,"Tcf12",324,"-",NA
"692","chr17",17811478,17811490,"MYF5",335,"+",NA
"693","chr17",17811478,17811490,"MYF5",335,"-",NA
"694","chr17",17811478,17811490,"MYOG",360,"+",NA
"695","chr17",17811478,17811490,"MYOG",361,"-",NA
"696","chr17",17811478,17811490,"Ptf1a(var.2)",357,"+",NA
"697","chr17",17811478,17811490,"Ptf1a(var.2)",357,"-",NA
"698","chr17",17811478,17811490,"Ptf1a(var.3)",289,"+",NA
"699","chr17",17811478,17811490,"ZNF317",345,"-",NA
"700","chr17",17811478,17811491,"TWIST1",298,"-",NA
"701","chr17",17811479,17811489,"ASCL1",270,"-",NA
"702","chr17",17811479,17811489,"ASCL1",298,"+",NA
"703","chr17",17811479,17811489,"BHLHA15(var.2)",286,"-",NA
"704","chr17",17811479,17811489,"BHLHA15(var.2)",289,"+",NA
"705","chr17",17811479,17811489,"BHLHE22(var.2)",375,"-",NA
"706","chr17",17811479,17811489,"BHLHE22(var.2)",377,"+",NA
"707","chr17",17811479,17811489,"FIGLA",321,"-",NA
"708","chr17",17811479,17811489,"FIGLA",329,"+",NA
"709","chr17",17811479,17811489,"HAND2",239,"-",NA
"710","chr17",17811479,17811489,"MYB",261,"-",NA
"711","chr17",17811479,17811489,"NHLH1",342,"-",NA
"712","chr17",17811479,17811489,"TFAP4",347,"+",NA
"713","chr17",17811479,17811489,"TFAP4",374,"-",NA
"714","chr17",17811479,17811489,"TFAP4(var.2)",236,"+",NA
"715","chr17",17811479,17811489,"TFAP4(var.2)",245,"-",NA
"716","chr17",17811479,17811490,"ZEB1",251,"+",NA
"717","chr17",17811480,17811488,"Bhlha15",245,"-",NA
"718","chr17",17811482,17811491,"HIC2",212,"-",NA
"719","chr17",17811482,17811491,"Hic1",241,"-",NA
"720","chr17",17811482,17811495,"SMAD2::SMAD3::SMAD4",370,"-",NA
"721","chr17",17811482,17811503,"NFIB",471,"-",NA
"722","chr17",17811483,17811493,"RBPJ",260,"+",NA
"723","chr17",17811484,17811501,"NFIX(var.2)",359,"-",NA
"724","chr17",17811484,17811501,"NFIX(var.2)",444,"+",NA
"725","chr17",17811485,17811496,"MAZ",303,"-",NA
"726","chr17",17811486,17811494,"RHOXF1",217,"+",NA
"727","chr17",17811486,17811500,"Zfx",321,"+",NA
"728","chr17",17811490,17811499,"THAP1",220,"-",NA
"729","chr17",17811491,17811500,"NFIX",196,"-",NA
"730","chr17",17811491,17811505,"Zfx",342,"+",NA
"731","chr17",17811492,17811500,"NR2C2(var.2)",149,"+",NA
"732","chr17",17811492,17811501,"NFIX",277,"+",NA
"733","chr17",17811492,17811504,"PAX5",312,"-",NA
"734","chr17",17811493,17811508,"Prdm15",395,"-",NA
"735","chr17",17811497,17811504,"Nr2e3",287,"+",NA
"736","chr17",17811498,17811506,"OTX1",230,"-",NA
"737","chr17",17811498,17811506,"RHOXF1",258,"-",NA
"738","chr17",17811498,17811507,"PITX3",255,"-",NA
"739","chr17",17811498,17811510,"TFAP2A(var.2)",241,"-",NA
"740","chr17",17811498,17811510,"TFAP2B",254,"-",NA
"741","chr17",17811498,17811510,"TFAP2C",247,"-",NA
"742","chr17",17811499,17811507,"NR2C2(var.2)",148,"+",NA
"743","chr17",17811500,17811512,"RUNX3",322,"-",NA
"744","chr17",17811504,17811512,"NR2C2(var.2)",231,"+",NA
"745","chr17",17811504,17811516,"KLF4",334,"-",NA
"746","chr17",17811505,17811513,"NR2C2(var.2)",188,"+",NA
"747","chr17",17811505,17811515,"KLF5",301,"-",NA
"748","chr17",17811506,17811516,"MZF1(var.2)",295,"+",NA
"749","chr17",17811506,17811519,"MZF1",380,"-",NA
"750","chr17",17811507,17811516,"HIC2",227,"-",NA
"751","chr17",17811507,17811517,"CEBPB",266,"-",NA
"752","chr17",17811507,17811517,"CEBPE",263,"-",NA
"753","chr17",17811507,17811517,"CEBPG",275,"-",NA
"754","chr17",17811507,17811518,"Znf281",357,"+",NA
"755","chr17",17811508,17811519,"RELB",422,"-",NA
"756","chr17",17811508,17811521,"TEAD2",315,"-",NA
"757","chr17",17811509,17811520,"FOXH1",291,"-",NA
"758","chr17",17811509,17811521,"TEAD4",301,"-",NA
"759","chr17",17811510,17811520,"KLF5",270,"-",NA
"760","chr17",17811511,17811519,"TEAD3",251,"-",NA
"761","chr17",17811512,17811520,"HOXA4",212,"-",NA
"762","chr17",17811512,17811520,"HOXA5",210,"-",NA
"763","chr17",17811512,17811520,"MSX1",222,"-",NA
"764","chr17",17811512,17811524,"BARX2",233,"-",NA
"765","chr17",17811513,17811523,"MZF1(var.2)",291,"+",NA
"766","chr17",17811514,17811522,"NR2C2(var.2)",149,"+",NA
"767","chr17",17811514,17811523,"HIC2",249,"-",NA
"768","chr17",17811514,17811523,"THAP1",208,"-",NA
"769","chr17",17811514,17811524,"NFAT5",335,"-",NA
"770","chr17",17811514,17811524,"NFATC1",250,"-",NA
"771","chr17",17811514,17811524,"RBPJ",366,"+",NA
"772","chr17",17811515,17811524,"NFIX",192,"-",NA
"773","chr17",17811515,17811527,"TEAD4",299,"-",NA
"774","chr17",17811517,17811525,"TEAD3",303,"-",NA
"775","chr17",17811517,17811527,"GSC2",228,"-",NA
"776","chr17",17811517,17811527,"MEOX2",221,"+",NA
"777","chr17",17811518,17811526,"GSX2",192,"+",NA
"778","chr17",17811518,17811526,"HOXA4",201,"-",NA
"779","chr17",17811518,17811526,"HOXA5",213,"+",NA
"780","chr17",17811518,17811526,"HOXB2",206,"+",NA
"781","chr17",17811518,17811526,"HOXC4",196,"-",NA
"782","chr17",17811519,17811527,"Pax2",209,"-",NA
"783","chr17",17811519,17811529,"ETV4",273,"+",NA
"784","chr17",17811521,17811530,"NKX2-8",206,"-",NA
"785","chr17",17811521,17811536,"Klf12",347,"-",NA
"786","chr17",17811523,17811532,"THAP1",240,"-",NA
"787","chr17",17811523,17811533,"ETV4",258,"+",NA
"788","chr17",17811523,17811533,"VEZF1",281,"-",NA
"789","chr17",17811523,17811535,"SP8",305,"-",NA
"790","chr17",17811523,17811535,"SP9",361,"-",NA
"791","chr17",17811523,17811535,"ZNF263",363,"+",NA
"792","chr17",17811523,17811536,"SP3",383,"-",NA
"793","chr17",17811523,17811538,"SP1",387,"-",NA
"794","chr17",17811524,17811534,"VEZF1",331,"-",NA
"795","chr17",17811524,17811535,"KLF10",328,"-",NA
"796","chr17",17811524,17811535,"KLF11",300,"-",NA
"797","chr17",17811524,17811535,"KLF15",335,"-",NA
"798","chr17",17811524,17811535,"KLF16",342,"-",NA
"799","chr17",17811524,17811536,"KLF4",422,"-",NA
"800","chr17",17811524,17811536,"ZNF148",444,"-",NA
"801","chr17",17811525,17811535,"KLF5",511,"-",NA
"802","chr17",17811525,17811535,"VEZF1",264,"-",NA
"803","chr17",17811525,17811536,"KLF2",343,"-",NA
"804","chr17",17811525,17811536,"KLF3",320,"-",NA
"805","chr17",17811525,17811536,"Klf1",416,"-",NA
"806","chr17",17811525,17811536,"MAZ",513,"-",NA
"807","chr17",17811525,17811545,"RREB1",565,"-",NA
"808","chr17",17811527,17811537,"MZF1(var.2)",300,"+",NA
"809","chr17",17811528,17811540,"SP8",310,"-",NA
"810","chr17",17811528,17811540,"SP9",296,"-",NA
"811","chr17",17811528,17811541,"SP3",308,"-",NA
"812","chr17",17811528,17811542,"PLAG1",453,"+",NA
"813","chr17",17811528,17811543,"KLF17",392,"-",NA
"814","chr17",17811529,17811540,"KLF10",277,"-",NA
"815","chr17",17811529,17811540,"KLF15",356,"-",NA
"816","chr17",17811529,17811540,"KLF16",354,"-",NA
"817","chr17",17811529,17811541,"KLF4",313,"-",NA
"818","chr17",17811529,17811541,"SP8",308,"-",NA
"819","chr17",17811529,17811544,"KLF17",371,"-",NA
"820","chr17",17811530,17811540,"KLF5",306,"-",NA
"821","chr17",17811530,17811541,"KLF10",267,"-",NA
"822","chr17",17811530,17811541,"KLF11",286,"-",NA
"823","chr17",17811530,17811541,"KLF16",305,"-",NA
"824","chr17",17811530,17811542,"KLF4",408,"-",NA
"825","chr17",17811530,17811542,"TFAP2A(var.2)",234,"-",NA
"826","chr17",17811530,17811544,"PLAG1",419,"+",NA
"827","chr17",17811530,17811544,"TFAP2C(var.2)",323,"+",NA
"828","chr17",17811531,17811541,"KLF5",305,"-",NA
"829","chr17",17811531,17811541,"VEZF1",266,"-",NA
"830","chr17",17811531,17811542,"KLF2",261,"-",NA
"831","chr17",17811531,17811542,"TFAP2E",258,"+",NA
"832","chr17",17811531,17811542,"TFAP2E",265,"-",NA
"833","chr17",17811531,17811543,"INSM1",346,"+",NA
"834","chr17",17811531,17811543,"TFAP2A(var.2)",367,"-",NA
"835","chr17",17811531,17811543,"TFAP2B",299,"-",NA
"836","chr17",17811531,17811543,"TFAP2C",289,"-",NA
"837","chr17",17811531,17811547,"ZIC5",367,"-",NA
"838","chr17",17811532,17811542,"MZF1(var.2)",261,"+",NA
"839","chr17",17811532,17811542,"VEZF1",359,"-",NA
"840","chr17",17811532,17811543,"TFAP2B(var.2)",263,"-",NA
"841","chr17",17811532,17811543,"TFAP2E",226,"+",NA
"842","chr17",17811532,17811543,"TFAP2E",232,"-",NA
"843","chr17",17811532,17811544,"TFAP2A(var.2)",277,"-",NA
"844","chr17",17811532,17811544,"ZBTB14",331,"-",NA
"845","chr17",17811532,17811546,"GLIS2",345,"-",NA
"846","chr17",17811532,17811546,"Wt1",420,"-",NA
"847","chr17",17811533,17811543,"VEZF1",349,"-",NA
"848","chr17",17811533,17811544,"Znf281",397,"+",NA
"849","chr17",17811533,17811545,"SP8",345,"-",NA
"850","chr17",17811533,17811545,"SP9",343,"-",NA
"851","chr17",17811533,17811546,"ZNF740",459,"-",NA
"852","chr17",17811534,17811544,"VEZF1",433,"-",NA
"853","chr17",17811534,17811545,"KLF15",327,"-",NA
"854","chr17",17811534,17811545,"MAZ",291,"-",NA
"855","chr17",17811534,17811546,"KLF4",327,"-",NA
"856","chr17",17811534,17811547,"ZNF740",538,"-",NA
"857","chr17",17811534,17811549,"NR2C2",364,"+",NA
"858","chr17",17811534,17811549,"Pparg::Rxra",369,"+",NA
"859","chr17",17811534,17811551,"SP4",416,"-",NA
"860","chr17",17811535,17811543,"NR2C2(var.2)",155,"+",NA
"861","chr17",17811535,17811545,"KLF5",319,"-",NA
"862","chr17",17811535,17811545,"VEZF1",464,"-",NA
"863","chr17",17811535,17811546,"KLF15",335,"-",NA
"864","chr17",17811535,17811546,"KLF16",315,"-",NA
"865","chr17",17811535,17811546,"KLF2",361,"-",NA
"866","chr17",17811535,17811546,"MAZ",332,"-",NA
"867","chr17",17811535,17811547,"KLF4",318,"-",NA
"868","chr17",17811535,17811547,"SP8",400,"-",NA
"869","chr17",17811535,17811547,"SP9",390,"-",NA
"870","chr17",17811535,17811547,"TFAP2A(var.2)",235,"-",NA
"871","chr17",17811535,17811547,"ZNF148",353,"-",NA
"872","chr17",17811535,17811548,"SP3",318,"-",NA
"873","chr17",17811535,17811548,"ZNF740",488,"-",NA
"874","chr17",17811535,17811549,"KLF14",394,"-",NA
"875","chr17",17811535,17811552,"SP2",497,"-",NA
"876","chr17",17811536,17811544,"NR2C2(var.2)",169,"+",NA
"877","chr17",17811536,17811546,"KLF5",327,"-",NA
"878","chr17",17811536,17811546,"MZF1(var.2)",261,"+",NA
